,user_id,signup_month,treat,pre_spends,post_spends,age,gender,industry
5230,,,,,,,,
5231,5231.0,0.0,0.0,451.5,425.3333333333333,61.0,F,Logistics
5232,5232.0,3.0,1.0,486.5,521.1111111111111,42.0,F,Logistics
5233,5233.0,5.0,1.0,459.0,498.77777777777777,67.0,M,Logistics
5234,5234.0,6.0,1.0,485.0,507.22222222222223,42.0,F,Logistics
5235,5235.0,1.0,1.0,506.0,521.8888888888889,46.0,M,Logistics
5236,5236.0,11.0,1.0,515.5,434.22222222222223,33.0,M,Logistics
5237,5237.0,0.0,0.0,489.5,413.8888888888889,31.0,M,E-commerce
5238,5238.0,8.0,1.0,477.0,460.1111111111111,39.0,M,Logistics
5239,5239.0,6.0,1.0,505.5,496.77777777777777,26.0,F,E-commerce
5240,,,,,,,,
5241,5241.0,6.0,1.0,489.5,501.55555555555554,43.0,F,Logistics
5242,5242.0,0.0,0.0,469.5,411.77777777777777,19.0,M,E-commerce
5243,5243.0,0.0,0.0,522.5,406.77777777777777,27.0,M,Logistics
5244,5244.0,8.0,1.0,473.5,479.77777777777777,27.0,M,Logistics
5245,5245.0,0.0,0.0,485.5,428.8888888888889,40.0,F,E-commerce
5246,5246.0,2.0,1.0,462.5,524.8888888888889,63.0,F,E-commerce
5247,5247.0,0.0,0.0,483.5,424.0,65.0,F,E-commerce
5248,5248.0,6.0,1.0,451.0,489.55555555555554,47.0,M,E-commerce
5249,5249.0,1.0,1.0,562.5,522.4444444444445,33.0,M,Logistics
5250,,,,,,,,
5251,5251.0,9.0,1.0,476.5,447.55555555555554,29.0,F,E-commerce
5252,5252.0,7.0,1.0,473.5,464.0,65.0,F,E-commerce
5253,5253.0,0.0,0.0,503.5,427.0,43.0,M,E-commerce
5254,5254.0,0.0,0.0,486.5,413.1111111111111,29.0,M,Logistics
5255,5255.0,0.0,0.0,454.5,411.55555555555554,31.0,F,E-commerce
5256,5256.0,0.0,0.0,500.5,416.1111111111111,49.0,F,Logistics
5257,5257.0,0.0,0.0,472.5,412.77777777777777,55.0,M,Logistics
5258,5258.0,6.0,1.0,462.0,474.3333333333333,45.0,M,E-commerce
5259,5259.0,0.0,0.0,475.5,418.1111111111111,27.0,F,E-commerce
5260,,,,,,,,
5261,5261.0,0.0,0.0,489.5,410.8888888888889,53.0,M,Logistics
5262,5262.0,0.0,0.0,450.0,413.0,49.0,M,Logistics
5263,5263.0,0.0,0.0,479.0,421.1111111111111,21.0,F,E-commerce
5264,5264.0,10.0,1.0,481.0,427.6666666666667,23.0,F,Logistics
5265,5265.0,4.0,1.0,479.0,506.22222222222223,31.0,F,E-commerce
5266,5266.0,9.0,1.0,490.5,455.77777777777777,47.0,F,Logistics
5267,5267.0,11.0,1.0,510.5,416.77777777777777,68.0,F,E-commerce
5268,5268.0,3.0,1.0,513.5,524.3333333333334,69.0,M,E-commerce
5269,5269.0,10.0,1.0,494.0,435.6666666666667,41.0,M,Logistics
5270,,,,,,,,
5271,5271.0,0.0,0.0,489.5,412.44444444444446,56.0,F,Logistics
5272,5272.0,0.0,0.0,486.5,414.22222222222223,21.0,M,Logistics
5273,5273.0,10.0,1.0,511.5,444.6666666666667,44.0,F,Logistics
5274,5274.0,11.0,1.0,503.0,431.55555555555554,63.0,F,Logistics
5275,5275.0,6.0,1.0,487.5,484.3333333333333,20.0,F,Logistics
5276,5276.0,0.0,0.0,471.5,417.1111111111111,33.0,F,E-commerce
5277,5277.0,3.0,1.0,518.0,519.3333333333334,25.0,M,Logistics
5278,5278.0,8.0,1.0,506.0,474.1111111111111,41.0,M,Logistics
5279,5279.0,0.0,0.0,483.5,415.22222222222223,66.0,F,E-commerce
5280,,,,,,,,
5281,5281.0,0.0,0.0,483.5,420.77777777777777,34.0,M,Logistics
5282,5282.0,0.0,0.0,479.5,398.3333333333333,35.0,F,E-commerce
5283,5283.0,8.0,1.0,477.5,480.3333333333333,69.0,F,E-commerce
5284,5284.0,1.0,1.0,518.0,517.4444444444445,32.0,M,E-commerce
5285,5285.0,11.0,1.0,460.0,431.55555555555554,38.0,F,E-commerce
5286,5286.0,2.0,1.0,504.5,522.2222222222222,32.0,F,Logistics
5287,5287.0,0.0,0.0,477.0,421.44444444444446,24.0,M,E-commerce
5288,5288.0,7.0,1.0,473.5,466.44444444444446,35.0,M,Logistics
5289,5289.0,9.0,1.0,505.0,469.77777777777777,44.0,F,E-commerce
5290,,,,,,,,
5291,5291.0,5.0,1.0,456.0,512.3333333333334,34.0,M,Logistics
5292,5292.0,0.0,0.0,510.5,428.44444444444446,26.0,M,Logistics
5293,5293.0,6.0,1.0,501.5,480.44444444444446,48.0,M,Logistics
5294,5294.0,5.0,1.0,470.0,499.6666666666667,19.0,M,E-commerce
5295,5295.0,0.0,0.0,486.0,415.0,49.0,F,Logistics
5296,5296.0,3.0,1.0,485.0,528.4444444444445,43.0,M,Logistics
5297,5297.0,6.0,1.0,520.5,476.55555555555554,19.0,M,Logistics
5298,5298.0,0.0,0.0,493.0,420.0,39.0,M,E-commerce
5299,5299.0,7.0,1.0,490.5,486.3333333333333,48.0,F,Logistics
5300,,,,,,,,
5301,5301.0,2.0,1.0,517.0,517.8888888888889,26.0,M,Logistics
5302,5302.0,0.0,0.0,489.5,417.77777777777777,40.0,F,Logistics
5303,5303.0,0.0,0.0,449.0,431.8888888888889,32.0,M,E-commerce
5304,5304.0,6.0,1.0,473.5,483.0,37.0,F,Logistics
5305,5305.0,0.0,0.0,470.0,426.3333333333333,44.0,F,Logistics
5306,5306.0,0.0,0.0,480.5,401.0,37.0,M,Logistics
5307,5307.0,0.0,0.0,478.5,411.1111111111111,54.0,F,E-commerce
5308,5308.0,10.0,1.0,466.5,436.0,34.0,M,E-commerce
5309,5309.0,8.0,1.0,502.5,470.1111111111111,21.0,M,Logistics
5310,,,,,,,,
5311,5311.0,0.0,0.0,490.0,417.3333333333333,58.0,F,E-commerce
5312,5312.0,0.0,0.0,477.0,408.6666666666667,24.0,F,Logistics
5313,5313.0,0.0,0.0,492.5,427.22222222222223,21.0,F,E-commerce
5314,5314.0,0.0,0.0,490.0,411.55555555555554,60.0,M,E-commerce
5315,5315.0,9.0,1.0,471.5,461.6666666666667,39.0,M,E-commerce
5316,5316.0,5.0,1.0,486.5,490.1111111111111,42.0,M,Logistics
5317,5317.0,0.0,0.0,475.0,408.44444444444446,18.0,F,E-commerce
5318,5318.0,0.0,0.0,491.0,429.0,18.0,M,E-commerce
5319,5319.0,0.0,0.0,507.5,425.55555555555554,68.0,F,Logistics
5320,,,,,,,,
5321,5321.0,2.0,1.0,500.5,528.3333333333334,54.0,M,Logistics
5322,5322.0,1.0,1.0,544.0,524.2222222222222,58.0,F,E-commerce
5323,5323.0,7.0,1.0,473.0,477.3333333333333,62.0,M,Logistics
5324,5324.0,5.0,1.0,493.5,496.1111111111111,32.0,F,E-commerce
5325,5325.0,0.0,0.0,527.0,429.6666666666667,29.0,F,E-commerce
5326,5326.0,5.0,1.0,484.0,500.44444444444446,41.0,F,Logistics
5327,5327.0,10.0,1.0,481.0,437.8888888888889,42.0,F,Logistics
5328,5328.0,9.0,1.0,514.0,454.22222222222223,26.0,F,E-commerce
5329,5329.0,0.0,0.0,501.5,424.8888888888889,64.0,M,E-commerce
5330,,,,,,,,
5331,5331.0,3.0,1.0,502.0,530.1111111111111,53.0,M,E-commerce
5332,5332.0,4.0,1.0,478.0,499.3333333333333,47.0,F,E-commerce
5333,5333.0,0.0,0.0,476.5,414.77777777777777,20.0,M,E-commerce
5334,5334.0,7.0,1.0,486.0,483.6666666666667,48.0,M,Logistics
5335,5335.0,8.0,1.0,467.5,472.44444444444446,36.0,F,Logistics
5336,5336.0,0.0,0.0,465.0,414.22222222222223,50.0,M,E-commerce
5337,5337.0,1.0,1.0,545.5,512.4444444444445,57.0,F,E-commerce
5338,5338.0,0.0,0.0,480.5,427.55555555555554,33.0,M,Logistics
5339,5339.0,0.0,0.0,505.5,410.3333333333333,53.0,F,E-commerce
5340,,,,,,,,
5341,5341.0,0.0,0.0,491.5,418.55555555555554,50.0,F,E-commerce
5342,5342.0,0.0,0.0,487.5,427.55555555555554,47.0,F,E-commerce
5343,5343.0,0.0,0.0,466.0,408.55555555555554,64.0,F,Logistics
5344,5344.0,5.0,1.0,499.0,496.0,61.0,M,E-commerce
5345,5345.0,4.0,1.0,465.5,506.77777777777777,69.0,F,E-commerce
5346,5346.0,10.0,1.0,473.0,449.44444444444446,59.0,F,E-commerce
5347,5347.0,2.0,1.0,497.0,529.5555555555555,35.0,F,E-commerce
5348,5348.0,4.0,1.0,466.5,501.55555555555554,65.0,F,E-commerce
5349,5349.0,3.0,1.0,482.0,524.2222222222222,20.0,M,E-commerce
5350,,,,,,,,
5351,5351.0,9.0,1.0,487.0,444.0,64.0,F,E-commerce
5352,5352.0,0.0,0.0,469.5,414.44444444444446,37.0,M,E-commerce
5353,5353.0,11.0,1.0,472.0,428.1111111111111,42.0,F,E-commerce
5354,5354.0,1.0,1.0,559.0,521.3333333333334,52.0,F,Logistics
5355,5355.0,0.0,0.0,481.0,420.6666666666667,20.0,F,Logistics
5356,5356.0,0.0,0.0,499.5,433.8888888888889,60.0,F,Logistics
5357,5357.0,10.0,1.0,490.0,445.55555555555554,26.0,M,Logistics
5358,5358.0,0.0,0.0,487.0,420.0,59.0,F,Logistics
5359,5359.0,0.0,0.0,455.0,415.3333333333333,50.0,F,Logistics
5360,,,,,,,,
5361,5361.0,0.0,0.0,463.0,411.0,69.0,M,E-commerce
5362,5362.0,0.0,0.0,494.0,416.22222222222223,35.0,F,E-commerce
5363,5363.0,0.0,0.0,480.0,416.6666666666667,65.0,M,E-commerce
5364,5364.0,7.0,1.0,461.0,485.22222222222223,29.0,F,E-commerce
5365,5365.0,4.0,1.0,474.5,504.6666666666667,60.0,M,Logistics
5366,5366.0,0.0,0.0,479.5,415.8888888888889,62.0,M,E-commerce
5367,5367.0,0.0,0.0,469.5,427.0,47.0,M,Logistics
5368,5368.0,0.0,0.0,470.0,417.1111111111111,52.0,M,E-commerce
5369,5369.0,8.0,1.0,504.5,469.22222222222223,33.0,M,Logistics
5370,,,,,,,,
5371,5371.0,0.0,0.0,497.0,411.44444444444446,58.0,F,E-commerce
5372,5372.0,0.0,0.0,474.0,415.77777777777777,59.0,M,Logistics
5373,5373.0,8.0,1.0,510.0,464.55555555555554,38.0,M,E-commerce
5374,5374.0,0.0,0.0,493.5,415.0,61.0,M,Logistics
5375,5375.0,10.0,1.0,462.0,448.55555555555554,60.0,M,E-commerce
5376,5376.0,9.0,1.0,471.5,446.77777777777777,44.0,F,Logistics
5377,5377.0,8.0,1.0,487.5,456.44444444444446,39.0,M,E-commerce
5378,5378.0,0.0,0.0,479.0,426.55555555555554,29.0,F,Logistics
5379,5379.0,0.0,0.0,489.5,419.44444444444446,65.0,F,E-commerce
5380,,,,,,,,
5381,5381.0,0.0,0.0,441.5,413.6666666666667,39.0,M,Logistics
5382,5382.0,7.0,1.0,450.0,479.0,41.0,F,Logistics
5383,5383.0,0.0,0.0,481.5,412.22222222222223,38.0,M,Logistics
5384,5384.0,0.0,0.0,493.0,416.1111111111111,33.0,F,E-commerce
5385,5385.0,0.0,0.0,487.5,412.3333333333333,66.0,M,Logistics
5386,5386.0,0.0,0.0,516.0,433.6666666666667,57.0,F,Logistics
5387,5387.0,0.0,0.0,467.5,402.1111111111111,65.0,F,Logistics
5388,5388.0,1.0,1.0,530.5,513.8888888888889,61.0,F,E-commerce
5389,5389.0,0.0,0.0,447.5,410.8888888888889,28.0,M,Logistics
5390,,,,,,,,
5391,5391.0,0.0,0.0,462.0,414.44444444444446,69.0,M,E-commerce
5392,5392.0,7.0,1.0,478.0,487.44444444444446,38.0,M,E-commerce
5393,5393.0,0.0,0.0,500.0,429.1111111111111,51.0,M,Logistics
5394,5394.0,0.0,0.0,488.0,434.0,39.0,M,Logistics
5395,5395.0,0.0,0.0,485.5,420.1111111111111,40.0,F,Logistics
5396,5396.0,1.0,1.0,542.5,526.5555555555555,50.0,F,Logistics
5397,5397.0,0.0,0.0,452.0,427.44444444444446,66.0,M,Logistics
5398,5398.0,0.0,0.0,508.5,417.0,47.0,M,E-commerce
5399,5399.0,4.0,1.0,499.5,506.8888888888889,28.0,M,E-commerce
5400,,,,,,,,
5401,5401.0,9.0,1.0,483.5,471.3333333333333,38.0,M,Logistics
5402,5402.0,4.0,1.0,500.0,509.55555555555554,27.0,F,E-commerce
5403,5403.0,0.0,0.0,464.5,435.1111111111111,25.0,F,Logistics
5404,5404.0,0.0,0.0,504.5,423.8888888888889,63.0,F,E-commerce
5405,5405.0,1.0,1.0,523.0,521.6666666666666,39.0,M,Logistics
5406,5406.0,0.0,0.0,465.5,429.22222222222223,65.0,F,E-commerce
5407,5407.0,0.0,0.0,494.5,414.55555555555554,44.0,F,E-commerce
5408,5408.0,0.0,0.0,492.0,437.55555555555554,39.0,M,Logistics
5409,5409.0,4.0,1.0,469.0,505.0,36.0,M,Logistics
5410,,,,,,,,
5411,5411.0,0.0,0.0,497.0,419.55555555555554,64.0,F,Logistics
5412,5412.0,4.0,1.0,471.0,517.5555555555555,38.0,M,Logistics
5413,5413.0,9.0,1.0,491.5,449.55555555555554,50.0,M,E-commerce
5414,5414.0,0.0,0.0,506.0,418.77777777777777,46.0,F,E-commerce
5415,5415.0,0.0,0.0,488.5,417.6666666666667,38.0,M,Logistics
5416,5416.0,3.0,1.0,496.5,525.6666666666666,51.0,M,E-commerce
5417,5417.0,0.0,0.0,473.0,421.77777777777777,52.0,M,E-commerce
5418,5418.0,10.0,1.0,497.5,429.6666666666667,27.0,M,Logistics
5419,5419.0,4.0,1.0,489.5,510.3333333333333,68.0,F,Logistics
5420,,,,,,,,
5421,5421.0,0.0,0.0,464.5,425.1111111111111,35.0,M,E-commerce
5422,5422.0,0.0,0.0,472.5,411.0,48.0,F,Logistics
5423,5423.0,0.0,0.0,503.0,411.55555555555554,51.0,F,E-commerce
5424,5424.0,7.0,1.0,491.0,492.55555555555554,19.0,M,Logistics
5425,5425.0,0.0,0.0,487.5,417.22222222222223,34.0,M,Logistics
5426,5426.0,0.0,0.0,455.5,398.6666666666667,22.0,F,E-commerce
5427,5427.0,0.0,0.0,479.5,421.1111111111111,63.0,M,Logistics
5428,5428.0,0.0,0.0,492.5,426.22222222222223,64.0,M,E-commerce
5429,5429.0,0.0,0.0,498.5,421.77777777777777,23.0,F,E-commerce
5430,,,,,,,,
5431,5431.0,9.0,1.0,478.5,455.3333333333333,59.0,M,Logistics
5432,5432.0,0.0,0.0,496.5,419.1111111111111,26.0,M,Logistics
5433,5433.0,0.0,0.0,480.0,414.1111111111111,29.0,M,E-commerce
5434,5434.0,0.0,0.0,471.5,425.8888888888889,54.0,M,Logistics
5435,5435.0,0.0,0.0,465.0,427.3333333333333,53.0,F,Logistics
5436,5436.0,2.0,1.0,505.0,510.77777777777777,58.0,M,E-commerce
5437,5437.0,0.0,0.0,476.0,427.8888888888889,63.0,M,Logistics
5438,5438.0,1.0,1.0,548.5,517.6666666666666,35.0,M,Logistics
5439,5439.0,0.0,0.0,509.0,408.77777777777777,63.0,F,E-commerce
5440,,,,,,,,
5441,5441.0,11.0,1.0,490.0,421.44444444444446,63.0,M,Logistics
5442,5442.0,10.0,1.0,502.0,443.3333333333333,64.0,M,E-commerce
5443,5443.0,10.0,1.0,471.0,443.77777777777777,43.0,F,Logistics
5444,5444.0,0.0,0.0,471.5,424.1111111111111,44.0,M,Logistics
5445,5445.0,6.0,1.0,488.5,489.44444444444446,39.0,M,E-commerce
5446,5446.0,0.0,0.0,511.0,429.22222222222223,37.0,F,Logistics
5447,5447.0,0.0,0.0,465.0,417.44444444444446,37.0,M,E-commerce
5448,5448.0,0.0,0.0,476.5,426.3333333333333,31.0,M,E-commerce
5449,5449.0,0.0,0.0,488.0,412.55555555555554,29.0,F,E-commerce
5450,,,,,,,,
5451,5451.0,0.0,0.0,491.5,413.55555555555554,64.0,F,Logistics
5452,5452.0,10.0,1.0,478.0,450.44444444444446,64.0,F,Logistics
5453,5453.0,0.0,0.0,486.5,415.8888888888889,32.0,F,Logistics
5454,5454.0,0.0,0.0,487.0,427.22222222222223,69.0,F,E-commerce
5455,5455.0,0.0,0.0,483.0,423.6666666666667,43.0,M,Logistics
5456,5456.0,10.0,1.0,491.5,456.1111111111111,43.0,M,Logistics
5457,5457.0,10.0,1.0,482.5,438.44444444444446,66.0,F,E-commerce
5458,5458.0,0.0,0.0,495.0,424.55555555555554,62.0,M,Logistics
5459,5459.0,1.0,1.0,543.5,531.4444444444445,40.0,F,Logistics
5460,,,,,,,,
5461,5461.0,1.0,1.0,533.0,518.7777777777778,38.0,M,E-commerce
5462,5462.0,2.0,1.0,476.5,511.1111111111111,20.0,F,Logistics
5463,5463.0,0.0,0.0,503.5,417.3333333333333,22.0,M,Logistics
5464,5464.0,10.0,1.0,485.0,429.22222222222223,50.0,M,E-commerce
5465,5465.0,0.0,0.0,509.0,416.8888888888889,32.0,M,Logistics
5466,5466.0,10.0,1.0,465.0,433.0,68.0,F,Logistics
5467,5467.0,5.0,1.0,481.5,500.44444444444446,51.0,F,Logistics
5468,5468.0,4.0,1.0,506.0,500.1111111111111,67.0,M,Logistics
5469,5469.0,2.0,1.0,513.5,522.0,40.0,F,E-commerce
5470,,,,,,,,
5471,5471.0,3.0,1.0,470.0,527.0,28.0,M,E-commerce
5472,5472.0,0.0,0.0,510.0,421.6666666666667,51.0,F,Logistics
5473,5473.0,0.0,0.0,506.0,428.3333333333333,61.0,F,Logistics
5474,5474.0,0.0,0.0,501.5,409.8888888888889,58.0,M,E-commerce
5475,5475.0,4.0,1.0,466.0,492.3333333333333,38.0,M,Logistics
5476,5476.0,10.0,1.0,498.5,434.1111111111111,36.0,M,E-commerce
5477,5477.0,5.0,1.0,496.5,499.0,54.0,F,E-commerce
5478,5478.0,0.0,0.0,501.0,409.1111111111111,35.0,M,Logistics
5479,5479.0,0.0,0.0,495.5,414.8888888888889,38.0,F,E-commerce
5480,,,,,,,,
5481,5481.0,0.0,0.0,470.0,418.3333333333333,47.0,F,Logistics
5482,5482.0,3.0,1.0,524.5,511.44444444444446,47.0,F,Logistics
5483,5483.0,0.0,0.0,492.0,419.77777777777777,57.0,M,E-commerce
5484,5484.0,5.0,1.0,493.0,502.22222222222223,41.0,F,E-commerce
5485,5485.0,0.0,0.0,486.5,410.1111111111111,59.0,F,E-commerce
5486,5486.0,1.0,1.0,544.5,512.3333333333334,26.0,M,E-commerce
5487,5487.0,7.0,1.0,461.0,482.77777777777777,51.0,M,Logistics
5488,5488.0,5.0,1.0,498.5,509.55555555555554,43.0,F,Logistics
5489,5489.0,0.0,0.0,475.0,417.1111111111111,23.0,F,Logistics
5490,,,,,,,,
5491,5491.0,0.0,0.0,497.5,416.3333333333333,57.0,F,E-commerce
5492,5492.0,6.0,1.0,500.5,490.55555555555554,42.0,M,E-commerce
5493,5493.0,0.0,0.0,483.5,406.1111111111111,39.0,M,E-commerce
5494,5494.0,6.0,1.0,491.5,479.55555555555554,25.0,M,Logistics
5495,5495.0,8.0,1.0,469.5,465.0,43.0,M,E-commerce
5496,5496.0,0.0,0.0,481.5,408.0,52.0,M,Logistics
5497,5497.0,8.0,1.0,472.0,461.8888888888889,22.0,F,Logistics
5498,5498.0,9.0,1.0,481.0,458.22222222222223,58.0,M,Logistics
5499,5499.0,0.0,0.0,486.5,412.44444444444446,39.0,F,Logistics
5500,,,,,,,,
5501,5501.0,11.0,1.0,485.5,443.55555555555554,43.0,M,E-commerce
5502,5502.0,0.0,0.0,475.0,422.77777777777777,37.0,M,E-commerce
5503,5503.0,0.0,0.0,477.5,432.0,57.0,M,E-commerce
5504,5504.0,0.0,0.0,450.0,420.8888888888889,39.0,M,Logistics
5505,5505.0,0.0,0.0,497.5,421.0,18.0,F,Logistics
5506,5506.0,1.0,1.0,523.0,529.7777777777778,20.0,M,Logistics
5507,5507.0,9.0,1.0,497.0,454.22222222222223,22.0,F,E-commerce
5508,5508.0,0.0,0.0,481.5,422.6666666666667,46.0,F,Logistics
5509,5509.0,9.0,1.0,450.0,461.0,31.0,M,Logistics
5510,,,,,,,,
5511,5511.0,11.0,1.0,515.0,432.1111111111111,61.0,M,E-commerce
5512,5512.0,11.0,1.0,475.0,429.3333333333333,20.0,M,Logistics
5513,5513.0,4.0,1.0,496.5,516.1111111111111,43.0,M,E-commerce
5514,5514.0,0.0,0.0,511.5,413.1111111111111,40.0,F,E-commerce
5515,5515.0,0.0,0.0,492.5,416.77777777777777,60.0,M,Logistics
5516,5516.0,0.0,0.0,504.0,417.3333333333333,33.0,F,Logistics
5517,5517.0,3.0,1.0,509.5,526.7777777777778,49.0,M,E-commerce
5518,5518.0,6.0,1.0,466.5,493.0,38.0,M,Logistics
5519,5519.0,0.0,0.0,480.0,424.22222222222223,25.0,F,E-commerce
5520,,,,,,,,
5521,5521.0,0.0,0.0,520.5,429.8888888888889,64.0,F,E-commerce
5522,5522.0,2.0,1.0,494.5,520.0,49.0,F,E-commerce
5523,5523.0,0.0,0.0,484.0,432.6666666666667,69.0,F,E-commerce
5524,5524.0,6.0,1.0,455.5,498.44444444444446,28.0,F,Logistics
5525,5525.0,5.0,1.0,501.5,489.3333333333333,20.0,M,Logistics
5526,5526.0,11.0,1.0,502.0,432.6666666666667,52.0,F,Logistics
5527,5527.0,0.0,0.0,487.0,415.1111111111111,43.0,M,E-commerce
5528,5528.0,11.0,1.0,507.5,438.77777777777777,69.0,M,Logistics
5529,5529.0,0.0,0.0,520.0,416.0,34.0,F,Logistics
5530,,,,,,,,
5531,5531.0,0.0,0.0,489.5,418.22222222222223,50.0,M,E-commerce
5532,5532.0,9.0,1.0,485.0,458.6666666666667,67.0,F,Logistics
5533,5533.0,0.0,0.0,506.5,426.44444444444446,67.0,F,E-commerce
5534,5534.0,0.0,0.0,476.0,411.0,49.0,M,E-commerce
5535,5535.0,1.0,1.0,569.0,507.1111111111111,45.0,F,Logistics
5536,5536.0,0.0,0.0,463.5,423.77777777777777,64.0,F,Logistics
5537,5537.0,11.0,1.0,475.0,416.6666666666667,25.0,F,E-commerce
5538,5538.0,8.0,1.0,501.5,459.77777777777777,57.0,M,E-commerce
5539,5539.0,8.0,1.0,501.0,452.22222222222223,43.0,M,Logistics
5540,,,,,,,,
5541,5541.0,6.0,1.0,463.5,494.3333333333333,54.0,F,Logistics
5542,5542.0,11.0,1.0,487.5,433.44444444444446,45.0,F,Logistics
5543,5543.0,2.0,1.0,481.5,520.1111111111111,43.0,M,Logistics
5544,5544.0,0.0,0.0,468.5,422.3333333333333,48.0,M,E-commerce
5545,5545.0,1.0,1.0,517.5,512.5555555555555,58.0,M,E-commerce
5546,5546.0,9.0,1.0,502.5,454.8888888888889,35.0,M,E-commerce
5547,5547.0,0.0,0.0,491.5,443.3333333333333,62.0,F,E-commerce
5548,5548.0,0.0,0.0,457.0,413.1111111111111,51.0,M,Logistics
5549,5549.0,0.0,0.0,480.0,429.44444444444446,30.0,M,E-commerce
5550,,,,,,,,
5551,5551.0,0.0,0.0,501.5,422.0,20.0,M,E-commerce
5552,5552.0,9.0,1.0,467.5,452.22222222222223,51.0,M,E-commerce
5553,5553.0,4.0,1.0,476.0,497.0,64.0,F,Logistics
5554,5554.0,0.0,0.0,490.0,426.22222222222223,64.0,M,Logistics
5555,5555.0,0.0,0.0,493.0,414.77777777777777,18.0,M,Logistics
5556,5556.0,0.0,0.0,508.0,431.6666666666667,58.0,M,E-commerce
5557,5557.0,1.0,1.0,557.0,521.1111111111111,65.0,M,E-commerce
5558,5558.0,0.0,0.0,471.0,418.6666666666667,57.0,M,Logistics
5559,5559.0,6.0,1.0,477.5,481.22222222222223,67.0,F,E-commerce
5560,,,,,,,,
5561,5561.0,0.0,0.0,491.0,425.22222222222223,37.0,M,E-commerce
5562,5562.0,5.0,1.0,481.0,485.8888888888889,24.0,M,Logistics
5563,5563.0,0.0,0.0,492.5,426.55555555555554,43.0,M,E-commerce
5564,5564.0,0.0,0.0,488.5,405.44444444444446,49.0,F,Logistics
5565,5565.0,0.0,0.0,488.0,411.1111111111111,43.0,F,E-commerce
5566,5566.0,0.0,0.0,486.5,417.22222222222223,19.0,F,Logistics
5567,5567.0,2.0,1.0,507.5,516.0,24.0,F,E-commerce
5568,5568.0,11.0,1.0,482.0,419.6666666666667,25.0,M,E-commerce
5569,5569.0,10.0,1.0,490.0,446.44444444444446,51.0,M,E-commerce
5570,,,,,,,,
5571,5571.0,11.0,1.0,481.5,439.44444444444446,67.0,M,E-commerce
5572,5572.0,0.0,0.0,468.5,400.22222222222223,51.0,F,E-commerce
5573,5573.0,10.0,1.0,480.0,446.8888888888889,22.0,M,E-commerce
5574,5574.0,0.0,0.0,472.5,427.22222222222223,46.0,F,Logistics
5575,5575.0,0.0,0.0,481.5,410.1111111111111,55.0,F,E-commerce
5576,5576.0,0.0,0.0,512.5,427.8888888888889,19.0,F,Logistics
5577,5577.0,0.0,0.0,487.0,415.6666666666667,27.0,M,Logistics
5578,5578.0,8.0,1.0,492.0,465.0,30.0,F,Logistics
5579,5579.0,0.0,0.0,500.5,421.0,21.0,M,E-commerce
5580,,,,,,,,
5581,5581.0,9.0,1.0,503.0,454.22222222222223,38.0,M,E-commerce
5582,5582.0,3.0,1.0,479.5,519.7777777777778,20.0,M,Logistics
5583,5583.0,4.0,1.0,494.0,514.5555555555555,25.0,F,Logistics
5584,5584.0,8.0,1.0,514.0,472.1111111111111,25.0,M,Logistics
5585,5585.0,0.0,0.0,494.0,431.77777777777777,45.0,M,Logistics
5586,5586.0,0.0,0.0,496.0,424.55555555555554,22.0,F,E-commerce
5587,5587.0,3.0,1.0,482.0,526.5555555555555,68.0,M,E-commerce
5588,5588.0,9.0,1.0,449.5,452.77777777777777,19.0,F,E-commerce
5589,5589.0,0.0,0.0,490.5,420.0,51.0,F,E-commerce
5590,,,,,,,,
5591,5591.0,7.0,1.0,511.0,461.77777777777777,57.0,M,Logistics
5592,5592.0,0.0,0.0,485.0,427.77777777777777,34.0,M,E-commerce
5593,5593.0,0.0,0.0,472.0,417.0,31.0,F,E-commerce
5594,5594.0,3.0,1.0,482.0,544.6666666666666,40.0,M,Logistics
5595,5595.0,4.0,1.0,473.5,521.4444444444445,19.0,F,Logistics
5596,5596.0,10.0,1.0,491.5,455.77777777777777,26.0,F,Logistics
5597,5597.0,0.0,0.0,522.5,425.44444444444446,31.0,F,Logistics
5598,5598.0,0.0,0.0,519.5,424.55555555555554,53.0,M,Logistics
5599,5599.0,0.0,0.0,485.5,419.0,22.0,M,Logistics
5600,,,,,,,,
5601,5601.0,7.0,1.0,482.0,487.22222222222223,67.0,M,Logistics
5602,5602.0,0.0,0.0,491.5,427.55555555555554,67.0,M,Logistics
5603,5603.0,0.0,0.0,499.0,411.22222222222223,46.0,F,E-commerce
5604,5604.0,8.0,1.0,472.0,459.55555555555554,28.0,M,E-commerce
5605,5605.0,0.0,0.0,502.5,410.22222222222223,55.0,M,E-commerce
5606,5606.0,9.0,1.0,481.0,439.1111111111111,66.0,M,Logistics
5607,5607.0,6.0,1.0,489.5,483.22222222222223,43.0,F,E-commerce
5608,5608.0,0.0,0.0,454.0,431.6666666666667,56.0,F,E-commerce
5609,5609.0,0.0,0.0,480.5,428.77777777777777,37.0,F,Logistics
5610,,,,,,,,
5611,5611.0,0.0,0.0,467.0,422.77777777777777,47.0,F,Logistics
5612,5612.0,0.0,0.0,473.0,413.44444444444446,56.0,M,Logistics
5613,5613.0,0.0,0.0,487.5,432.1111111111111,58.0,M,Logistics
5614,5614.0,4.0,1.0,475.5,502.22222222222223,25.0,M,Logistics
5615,5615.0,0.0,0.0,488.5,410.0,36.0,M,E-commerce
